Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1,Christian Abbiati,it ITA,GK,it Milan,23,1977,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2,Éric Abidal,fr FRA,DF,fr Monaco,20,1979,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
3,Vitaliy Abramov,kz KAZ,MF,ua Shakhtar Donetsk,26,1974,5,5,279,3.1,1,0,1,1,0,0,0,0,0.32,0.00,0.32,0.32,0.32,Matches
4,Alberto Acosta,ar ARG,FW,pt Sporting CP,33,1966,6,4,409,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
5,Tony Adams,eng ENG,DF,eng Arsenal,33,1966,8,8,720,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
6,Pablo Aimar,ar ARG,MF,es Valencia,20,1979,8,6,498,5.5,0,1,1,0,0,0,0,1,0.00,0.18,0.18,0.00,0.18,Matches
7,Bülent Akın,tr TUR,MF,tr Galatasaray,21,1978,9,4,617,6.9,1,0,1,1,0,0,3,0,0.15,0.00,0.15,0.15,0.15,Matches
8,Ayhan Akman,tr TUR,MF,tr Beşiktaş,23,1977,3,1,119,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
9,Fatih Akyel,tr TUR,DF,tr Galatasaray,22,1977,10,7,784,8.7,0,2,2,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,Matches
10,Murat Alaçayır,tr TUR,MF,tr Beşiktaş,26,1973,1,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
11,David Albelda,es ESP,"DF,MF",es Valencia,22,1977,11,7,656,7.3,0,1,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches
12,Demetrio Albertini,it ITA,"FW,MF",it Milan,28,1971,9,9,810,9.0,2,5,7,2,0,0,3,0,0.22,0.56,0.78,0.22,0.78,Matches
13,Jörg Albertz,de GER,MF,sct Rangers,29,1971,3,3,265,2.9,1,0,1,1,0,1,0,0,0.34,0.00,0.34,0.34,0.34,Matches
14,Alexis Alexandris,gr GRE,FW,gr Olympiacos,31,1968,1,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
15,Jimmy Algerino,fr FRA,DF,fr Paris Saint-Germain,28,1971,9,7,726,8.1,1,1,2,1,0,0,2,0,0.12,0.12,0.25,0.12,0.25,Matches
16,Marian Aliuță,ro ROU,MF,ua Shakhtar Donetsk,22,1978,3,3,174,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
17,Diego Alonso,uy URU,FW,es Valencia,25,1975,10,6,492,5.5,4,0,4,4,0,0,1,0,0.73,0.00,0.73,0.73,0.73,Matches
18,Gabriel Álvez,uy URU,FW,gr Olympiacos,25,1974,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
19,Georgios Amanatidis,gr GRE,DF,gr Olympiacos,30,1970,6,6,540,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
20,Ángel Amarilla,py PAR,DF,es Valencia,19,1981,1,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
21,Massimo Ambrosini,it ITA,MF,it Milan,23,1977,5,5,444,4.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
22,Lorenzo Amoruso,it ITA,DF,sct Rangers,29,1971,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
23,Dmitri Ananko,ru RUS,DF,ru Spartak Moscow,26,1973,9,9,807,9.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
24,Georgios Anatolakis,gr GRE,DF,gr Olympiacos,26,1974,2,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
25,Sonny Anderson,br BRA,FW,fr Lyon,29,1970,12,12,967,10.7,4,3,7,3,1,1,0,0,0.37,0.28,0.65,0.28,0.56,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
26,Christoffer Andersson,se SWE,"DF,MF",se Helsingborg,21,1978,5,2,272,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
27,Patrik Andersson,se SWE,DF,de Bayern Munich,28,1971,12,12,"1,065",11.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
28,Sven Andersson,se SWE,GK,se Helsingborg,36,1963,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
29,Nicolas Anelka,fr FRA,FW,fr Paris Saint-Germain,21,1979,9,7,734,8.2,5,1,6,5,0,0,0,0,0.61,0.12,0.74,0.61,0.74,Matches
30,Miguel Ángel Angulo,es ESP,"FW,MF",es Valencia,23,1977,9,6,545,6.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
31,Jocelyn Angloma,fr FRA,"DF,MF",es Valencia,34,1965,16,15,"1,391",15.5,1,1,2,1,0,0,1,0,0.06,0.06,0.13,0.06,0.13,Matches
32,Paraskevas Antzas,gr GRE,DF,gr Olympiacos,23,1976,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
33,Leonardo Araújo,br BRA,"DF,MF",it Milan,30,1969,4,4,263,2.9,1,0,1,1,0,0,1,0,0.34,0.00,0.34,0.34,0.34,Matches
34,Francesc Arnau,es ESP,GK,es Barcelona,25,1975,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
35,John Arne Riise,no NOR,"DF,MF",fr Monaco,19,1980,2,1,125,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
36,Mikel Arteta,es ESP,MF,fr Paris Saint-Germain,18,1982,4,4,248,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
37,Emre Aşık,tr TUR,DF,tr Galatasaray,26,1973,4,2,209,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
38,Faruk Atalay,tr TUR,MF,tr Galatasaray,19,1981,6,0,100,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
39,Serhiy Atelkin,ua UKR,FW,ua Shakhtar Donetsk,28,1972,6,6,475,5.3,1,1,2,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38,Matches
40,Fábio Aurélio,br BRA,"DF,MF",es Valencia,20,1979,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
41,Roberto Ayala,ar ARG,DF,es Valencia,27,1973,9,9,768,8.5,2,0,2,2,0,0,2,0,0.23,0.00,0.23,0.23,0.23,Matches
42,Serkan Aykut,tr TUR,"FW,MF",tr Galatasaray,25,1975,3,1,125,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
43,Ibrahim Ba,fr FRA,MF,it Milan,26,1973,4,2,223,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
44,Phil Babb,ie IRL,DF,pt Sporting CP,29,1970,2,2,120,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
45,Jonathan Bachini,it ITA,MF,it Juventus,25,1975,3,0,92,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
46,Jacek Bąk,pl POL,DF,fr Lyon,27,1973,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
47,Aleksei Bakharev,ru RUS,MF,ua Shakhtar Donetsk,23,1976,6,6,519,5.8,1,1,2,1,0,0,0,0,0.17,0.17,0.35,0.17,0.35,Matches
48,Eirik Bakke,no NOR,MF,eng Leeds United,22,1977,11,9,836,9.3,1,0,1,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches
49,Michael Ballack,de GER,MF,de Leverkusen,23,1976,5,5,435,4.8,2,0,2,2,0,0,1,0,0.41,0.00,0.41,0.41,0.41,Matches
50,Rubén Baraja,es ESP,MF,es Valencia,25,1975,14,14,"1,289",14.3,2,0,2,2,0,0,5,0,0.14,0.00,0.14,0.14,0.14,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
51,Vasili Baranov,by BLR,MF,ru Spartak Moscow,27,1972,11,10,889,9.9,0,1,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,Matches
52,Sergej Barbarez,ba BIH,"FW,MF",de Hamburger SV,28,1971,6,6,536,6.0,1,0,1,1,0,0,0,1,0.17,0.00,0.17,0.17,0.17,Matches
53,Pedro Barbosa,pt POR,MF,pt Sporting CP,29,1970,3,1,144,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
54,Sergi Barjuán,es ESP,DF,es Barcelona,28,1971,6,6,514,5.7,0,1,1,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,Matches
55,Roberto Baronio,it ITA,MF,it Lazio,22,1977,7,4,366,4.1,1,0,1,1,0,0,4,0,0.25,0.00,0.25,0.25,0.25,Matches
56,Fabien Barthez,fr FRA,GK,eng Manchester Utd,29,1971,12,12,"1,08",12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
57,Walter Baseggio,be BEL,MF,be Anderlecht,21,1978,10,10,900,10.0,0,3,3,0,0,0,1,0,0.00,0.30,0.30,0.00,0.30,Matches
58,Angelos Basinas,gr GRE,MF,gr Panathinaikos,24,1976,12,12,"1,069",11.9,2,0,2,0,2,2,0,0,0.17,0.00,0.17,0.00,0.00,Matches
59,Christer Basma,no NOR,DF,no Rosenborg,27,1972,6,6,526,5.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
60,David Batty,eng ENG,MF,eng Leeds United,31,1968,8,7,631,7.0,0,1,1,0,0,0,1,2,0.00,0.14,0.14,0.00,0.14,Matches
61,David Beckham,eng ENG,MF,eng Manchester Utd,25,1975,12,11,987,11.0,0,4,4,0,0,0,3,0,0.00,0.36,0.36,0.00,0.36,Matches
62,Bayram Bektaş,tr TUR,MF,tr Beşiktaş,26,1974,2,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
63,Emre Belözoğlu,tr TUR,MF,tr Galatasaray,19,1980,8,8,636,7.1,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
64,Petter Belsvik,no NOR,FW,no Rosenborg,32,1967,4,1,81,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
65,Selim Benachour,tn TUN,MF,fr Paris Saint-Germain,18,1981,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
66,Ali Benarbia,dz ALG,MF,fr Paris Saint-Germain,31,1968,6,4,383,4.3,0,3,3,0,0,0,0,0,0.00,0.70,0.70,0.00,0.70,Matches
67,Ørjan Berg,no NOR,MF,no Rosenborg,31,1968,5,5,450,5.0,1,2,3,1,0,0,3,0,0.20,0.40,0.60,0.20,0.60,Matches
68,Dennis Bergkamp,nl NED,FW,eng Arsenal,31,1969,5,3,271,3.0,1,2,3,1,0,0,0,0,0.33,0.66,1.00,0.33,1.00,Matches
69,Emanuele Berrettoni,it ITA,FW,it Lazio,19,1981,1,0,44,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
70,Marinus Bester,de GER,FW,de Hamburger SV,31,1969,2,0,49,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
71,Beto,pt POR,DF,pt Sporting CP,24,1976,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
72,Artyom Bezrodny,ru RUS,MF,ru Spartak Moscow,21,1979,11,8,724,8.0,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,Matches
73,Oliver Bierhoff,de GER,FW,it Milan,32,1968,10,8,709,7.9,2,2,4,2,0,0,1,0,0.25,0.25,0.51,0.25,0.51,Matches
74,Bino,pt POR,MF,pt Sporting CP,27,1972,6,5,495,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
75,Alessandro Birindelli,it ITA,DF,it Juventus,25,1974,5,1,168,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
76,Joachim Björklund,se SWE,DF,es Valencia,29,1971,3,2,211,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
77,Serge Blanc,fr FRA,DF,fr Lyon,27,1972,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
78,Jaromír Blažek,cz CZE,GK,cz Sparta Prague,27,1972,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
79,Derek Boateng,gh GHA,MF,gr Panathinaikos,17,1983,3,1,165,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
80,Robert Boateng,gh GHA,MF,no Rosenborg,26,1974,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
81,Zvonimir Boban,hr CRO,MF,it Milan,31,1968,7,3,280,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
82,László Bodnár,hu HUN,DF,ua Dynamo Kyiv,21,1979,4,3,233,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
83,Frank de Boer,nl NED,DF,es Barcelona,30,1970,4,3,315,3.5,2,0,2,2,0,0,0,0,0.57,0.00,0.57,0.57,0.57,Matches
84,Ronald de Boer,nl NED,"FW,MF",sct Rangers,30,1970,6,6,508,5.6,1,3,4,1,0,0,2,0,0.18,0.53,0.71,0.18,0.71,Matches
85,René Bolf,cz CZE,DF,cz Sparta Prague,26,1974,6,6,539,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
86,Mark van Bommel,nl NED,MF,nl PSV,23,1977,6,6,540,6.0,2,1,3,2,0,0,2,0,0.33,0.17,0.50,0.33,0.50,Matches
87,Nicolas Bonnal,fr FRA,MF,fr Monaco,23,1976,6,4,427,4.7,1,0,1,1,0,0,2,0,0.21,0.00,0.21,0.21,0.21,Matches
88,Wilfred Bouma,nl NED,DF,nl PSV,22,1978,3,3,246,2.7,1,0,1,1,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches
89,Lee Bowyer,eng ENG,MF,eng Leeds United,23,1977,13,13,"1,17",13.0,6,2,8,6,0,0,3,0,0.46,0.15,0.62,0.46,0.62,Matches
90,Ümit Bozkurt,tr TUR,DF,tr Beşiktaş,24,1976,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
91,Thomas Brdarić,de GER,FW,de Leverkusen,25,1975,6,3,207,2.3,2,1,3,2,0,0,1,0,0.87,0.43,1.30,0.87,1.30,Matches
92,Jérémie Bréchet,fr FRA,"DF,MF",fr Lyon,20,1979,12,11,996,11.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
93,Michael Bridges,eng ENG,"FW,MF",eng Leeds United,21,1978,3,3,207,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
94,Dražen Brnčić,be BEL,"DF,MF",it Milan,29,1971,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
95,Giovanni van Bronckhorst,nl NED,"DF,MF",sct Rangers,25,1975,4,4,324,3.6,3,3,6,3,0,0,0,0,0.83,0.83,1.67,0.83,1.67,Matches
96,Wes Brown,eng ENG,DF,eng Manchester Utd,20,1979,11,10,843,9.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
97,Arnold Bruggink,nl NED,"FW,MF",nl PSV,23,1977,5,4,326,3.6,1,1,2,1,0,0,0,0,0.28,0.28,0.55,0.28,0.55,Matches
98,Viktor Bulatov,ru RUS,MF,ru Spartak Moscow,28,1972,12,12,"1,08",12.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
99,Jacob Burns,au AUS,MF,eng Leeds United,22,1978,4,4,255,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
100,Okan Buruk,tr TUR,MF,tr Galatasaray,26,1973,11,9,783,8.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
101,Yevgeni Bushmanov,ru RUS,DF,ru Spartak Moscow,28,1971,2,1,48,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
102,Hans-Jörg Butt,de GER,GK,de Hamburger SV,26,1974,6,6,540,6.0,1,0,1,0,1,1,0,0,0.17,0.00,0.17,0.00,0.00,Matches
103,Nicky Butt,eng ENG,"DF,MF",eng Manchester Utd,25,1975,11,8,788,8.8,1,0,1,1,0,0,3,0,0.11,0.00,0.11,0.11,0.11,Matches
104,Valyantsin Byalkevich,by BLR,MF,ua Dynamo Kyiv,27,1973,6,6,540,6.0,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,Matches
105,Oleksiy Byelik,ua UKR,FW,ua Shakhtar Donetsk,19,1981,6,1,130,1.4,1,0,1,1,0,0,1,0,0.69,0.00,0.69,0.69,0.69,Matches
106,Caçapa,br BRA,"DF,MF",fr Lyon,24,1976,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
107,Bruno Caires,pt POR,MF,pt Sporting CP,24,1976,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
108,Iván Campo,es ESP,"DF,MF",es Real Madrid,26,1974,5,5,361,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
109,Santiago Cañizares,es ESP,GK,es Valencia,30,1969,16,16,"1,47",16.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
110,Joan Capdevila,es ESP,DF,es Dep La Coruña,22,1978,3,2,207,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
111,Capone,br BRA,DF,tr Galatasaray,28,1972,9,8,697,7.7,1,1,2,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,Matches
112,Amedeo Carboni,it ITA,DF,es Valencia,35,1965,12,12,"1,11",12.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
113,Rodolfo Cardoso,ar ARG,MF,de Hamburger SV,31,1968,3,1,113,1.3,0,1,1,0,0,0,1,0,0.00,0.80,0.80,0.00,0.80,Matches
114,John Carew,no NOR,FW,es Valencia,20,1979,17,12,"1,081",12.0,3,1,4,3,0,0,0,0,0.25,0.08,0.33,0.25,0.33,Matches
115,Roberto Carlos,br BRA,DF,es Real Madrid,27,1973,14,14,"1,216",13.5,4,3,7,4,0,0,1,0,0.30,0.22,0.52,0.30,0.52,Matches
116,Juan Carlos Valerón,es ESP,MF,es Dep La Coruña,25,1975,8,4,456,5.1,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches
117,Iker Casillas,es ESP,GK,es Real Madrid,19,1981,11,11,990,11.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
118,Lucas Castromán,ar ARG,"FW,MF",it Lazio,19,1980,3,3,237,2.6,0,2,2,0,0,0,1,0,0.00,0.76,0.76,0.00,0.76,Matches
119,Albert Celades,es ESP,MF,es Real Madrid,24,1975,9,4,494,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
120,Luke Chadwick,eng ENG,MF,eng Manchester Utd,19,1980,3,1,123,1.4,0,1,1,0,0,0,0,0,0.00,0.73,0.73,0.00,0.73,Matches
121,Kostas Chalkias,gr GRE,GK,gr Panathinaikos,26,1974,4,4,334,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
122,José Chamot,ar ARG,DF,it Milan,31,1969,7,6,521,5.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
123,Jean-Marc Chanelet,fr FRA,DF,fr Lyon,32,1968,3,2,195,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
124,Lampros Choutos,gr GRE,"FW,MF",gr Olympiacos,20,1979,3,1,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
125,Philippe Christanval,fr FRA,DF,fr Monaco,21,1978,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
126,Christian,br BRA,FW,fr Paris Saint-Germain,25,1975,8,6,585,6.5,5,0,5,5,0,0,0,0,0.77,0.00,0.77,0.77,0.77,Matches
127,Jesper Christiansen,dk DEN,GK,sct Rangers,22,1978,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
128,Aliou Cissé,sn SEN,"DF,MF",fr Paris Saint-Germain,24,1976,4,4,329,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
129,Édouard Cissé,fr FRA,MF,fr Paris Saint-Germain,22,1978,9,7,579,6.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
130,Cláudio,br BRA,FW,nl PSV,21,1979,2,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
131,Francesco Coco,it ITA,DF,it Milan,23,1977,9,9,774,8.6,2,1,3,2,0,0,0,1,0.23,0.12,0.35,0.23,0.35,Matches
132,Phillip Cocu,nl NED,"DF,FW",es Barcelona,29,1970,5,5,368,4.1,1,0,1,1,0,0,0,0,0.24,0.00,0.24,0.24,0.24,Matches
133,Andy Cole,eng ENG,FW,eng Manchester Utd,28,1971,10,9,851,9.5,4,0,4,4,0,0,1,0,0.42,0.00,0.42,0.42,0.42,Matches
134,Ashley Cole,eng ENG,DF,eng Arsenal,19,1980,9,8,765,8.5,0,1,1,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches
135,Francesco Colonnese,it ITA,DF,it Lazio,28,1971,4,3,281,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
136,Gianni Comandini,it ITA,FW,it Milan,23,1977,2,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
137,Flávio Conceição,br BRA,MF,es Real Madrid,26,1974,4,2,191,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
138,Antonio Conte,it ITA,MF,it Juventus,31,1969,5,5,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
139,Pablo Contreras,cl CHI,DF,fr Monaco,21,1978,3,3,270,3.0,1,0,1,1,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches
